FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 32.9081 32.0634 31.5814 13.1041 68.3904 -3.7304 16.9736 21.7498 93.5259 71.1459 62.3883 -6.7143 61.5762 -5.0944 82.0687 48.0763 32.5446 -4.0399 11.9621 -28.271 -4.0331 13.0536 21.8733 22.0533   21.06 20.4752 21.0459 14.9145
 34.3035 32.0041 32.0543 12.4581 67.7986 -7.2863 16.9235 17.8468 94.5826 67.3098 62.9424 -6.9579 62.6036 -8.4746 84.7625 43.9702 31.7928 -3.9873  9.2816 -19.317 30.1676 13.6695 22.0264 22.0399 21.1421 20.4738 21.0565 14.9145
 35.2851 31.4895 32.8502 11.4992 66.8315 -10.816 16.1508 14.1118 94.6358 63.5678 63.1695 -7.4355 62.9406 -12.078  86.251 40.5392 30.9195 -3.6862 6.46888 -13.856 57.4578 14.3675 22.1572 22.0314 21.2149 20.4807 21.0629 14.9145
 35.9237 30.5877 33.9054 10.3141  65.344 -14.231 14.4795 10.5962 93.5165 60.0112 63.0856 -8.0947  62.366 -15.799 86.3032 38.0072 30.0021 -3.3076 3.50663 -11.849 76.5606  15.082 22.2553 22.0235 21.2785 20.4955 21.0712 14.9145
 36.3115  29.475 35.1109 9.03751 63.2049 -17.381 11.7736 7.38615 91.1018 56.6513 62.7146  -8.805  60.784 -19.417 84.7919 36.4912 29.0849 -3.0478 0.32223 -9.5092 88.7833 15.7267 22.3072 22.0106   21.34 20.5201 21.0914 14.9145
 36.5372 28.3841 36.3214 7.83365 60.3404 -20.074 7.98946 4.59431 87.3444  53.426 62.0875 -9.3692 58.2624 -22.637 81.7289 36.0018 28.1759 -3.0788 -3.1756 -2.5949 96.0037 16.2031 22.3059  21.992  21.403 20.5576 21.1304 14.9145
 36.7027 27.5455 37.3937 6.85606 56.7677 -22.139 3.20723 2.32673 82.3173  50.236 61.2849 -9.5755 55.0096 -25.152 77.2776 36.4439  27.276 -3.4908 -7.0364 9.85875 99.2959  16.403 22.2607 21.9713 21.4603  20.608 21.1854 14.9145
 36.9357 27.1484 38.2269 6.21335 52.6062 -23.473 -2.3873 0.64993 76.2245  46.987 60.4496 -9.2605 51.3417 -26.704 71.7309 37.6056 26.4013 -4.2649 -11.236 25.3243 98.8517 16.2237 22.1909 21.9511 21.5015 20.6676 21.2459 14.9145
 37.3617 27.3059 38.7876 5.95045 48.0609 -24.057 -8.5462 -0.4145 69.3657 43.6315 59.7423 -8.3544 47.6287 -27.166 65.4583 39.1911 25.5766 -5.2797 -15.692 40.7061 94.9837 15.6077 22.1127 21.9287 21.5265 20.7306 21.3014 14.9145
 38.0766 28.0362 39.1203  6.0369  43.386 -23.935 -14.995 -0.8729  62.087 40.2095 59.2968 -6.8873 44.1914 -26.595 58.8349 40.9179  24.832 -6.3395   -20.3 54.4822 88.5203 14.5827 22.0337 21.8997 21.5455 20.7926 21.3468 14.9145
 39.1308  29.267 39.3467 6.35931 38.8418 -23.192 -21.468  -0.749 54.7324 36.8728 59.2115 -4.9812 41.1965   -25.2  52.171 42.6097 24.2119 -7.2207 -24.943 66.3237 80.1451  13.252 21.9592 21.8641 21.5659 20.8521 21.3788 14.9145
 40.4974 30.8432 39.6448 6.73539 34.6518 -21.958 -27.742 -0.1044 47.5942 33.8569 59.5441 -2.8571 38.6223 -23.283 45.6609 44.2028 23.7766  -7.733 -29.502 75.8013 69.9973 11.7355 21.8975 21.8267 21.5851 20.9091 21.3929 14.9145
 42.0604 32.5576 40.1988 6.96046 30.9697  -20.41 -33.654 0.92453 40.8691   31.39 60.2979 -0.8224 36.3179 -21.185  39.363 45.6699 23.5943 -7.7742 -33.875 82.2387 58.2382 10.1205 21.8575 21.7929 21.5969  20.961 21.3847 14.9145
 43.6506 34.2077 41.1298 6.87511 27.8658 -18.759 -39.083 2.13388 34.6513 29.6136 61.4102 0.80291 34.0722 -19.224 33.2211 46.9568 23.7196 -7.3566 -37.994 86.3009 46.3349 8.46212 21.8452 21.7632 21.6026 21.0037 21.3548 14.9145
 45.0816 35.6434 42.4265 6.43215 25.3365 -17.173 -43.897 3.34034 28.9827 28.5904 62.7474 1.79869 31.6534 -17.624  27.138 48.0135  24.168 -6.5802 -41.798 90.9232 37.2526 6.81963  21.861 21.7363 21.6104 21.0352 21.3104 14.9145
 46.1673 36.7835 43.9307 5.72068 23.3337 -15.707 -47.905 4.48191 23.9359 28.3748 64.1156 2.11106 28.8655  -16.46 21.0633 48.8774 24.9121 -5.5644 -45.167 99.4836 33.6224 5.29427 21.9048 21.7152 21.6233 21.0566 21.2612 14.9145
 46.7543 37.6108 45.4054  4.9184  21.808 -14.297 -50.859 5.63532 19.6668 29.0496 65.3125 1.83779 25.6139 -15.665 15.0415 49.7033 25.8946  -4.388 -47.879 112.767 35.5078 4.01593 21.9795 21.7074 21.6345 21.0689 21.2138 14.9145
 46.7605 38.1747 46.6289 4.21143 20.7466 -12.813 -52.492 6.96157 16.3982 30.6971 66.1997 1.17424 21.9489 -15.078 9.20811  50.714 27.0455 -3.0587 -49.637 127.904 39.9487  3.0757 22.0894 21.7161 21.6359 21.0708 21.1717 14.9145
 46.1626 38.5768 47.4415 3.75179 20.1766 -11.113 -52.584 8.65447 14.3645 33.3679 66.7295 0.34604 18.0777 -14.485 3.76458 52.1424 28.2777 -1.5198 -50.151 140.409 42.8788 2.47374 22.2339 21.7355 21.6278   21.06 21.1359 14.9145
 44.9638 38.9303 47.7421 3.65836 20.1285 -9.0679 -51.026 10.8991 13.7515 37.0594 66.9183 -0.4433 14.3098 -13.669 -1.0622 54.1862 29.4703 0.30008  -49.23 146.611 41.0527 2.12778 22.4013 21.7542 21.6158 21.0357 21.1066 14.9145
 43.2359 39.3272 47.4902 4.00483 20.6033 -6.5869 -47.842 13.8251  14.655  41.681 66.8398 -1.0226 10.9633 -12.468 -5.0618 56.9508 30.4916  2.4204 -46.848  144.22 32.3416 1.91414 22.5749 21.7636 21.6018 21.0003 21.0828 14.9145
 41.1911 39.8398 46.7267 4.78382 21.5745 -3.6311 -43.166 17.4741 17.0868 47.0512 66.6529 -1.2554 8.30422 -10.845 -8.0584 60.4036 31.2548 4.76927 -43.114 132.053 15.5267 1.71363 22.7446 21.7612  21.581 20.9573 21.0633 14.9145
 39.1655 40.5373 45.5677 5.90597 22.9895  -0.238  -37.21 21.7837 20.9832 52.9334 66.6004 -1.0608 6.52676 -8.9041  -9.926 64.3631 31.7529 7.19833 -38.203 110.446 -9.1576 1.46247 22.9082 21.7484 21.5489 20.9101 21.0489 14.9145
 37.5149 41.4883 44.1538 7.25071 24.7552 3.47445 -30.262 26.5889 26.1661 59.0639 66.9436 -0.4336 5.74371 -6.8547 -10.632 68.5231 32.0425 9.53732 -32.311 82.4335 -38.767 1.17031 23.0648 21.7245  21.509 20.8627 21.0423 14.9145
 36.5078 42.7422 42.5935  8.7246  26.726 7.34321  -22.68 31.6579  32.303 65.1575 67.8639  0.5468 5.96289 -4.9501 -10.273 72.5089 32.2003 11.6513 -25.676 53.5691 -67.846 0.88084 23.2042 21.6876 21.4727 20.8198 21.0453 14.9145
 36.2468 44.3076 40.9296 10.2887 28.7151 11.2033 -14.868 36.7402 38.9347 70.9167 69.3911 1.71984 7.07069 -3.4268 -9.0508 75.9448  32.295 13.4794 -18.587 29.0391 -91.436 0.62369 23.3098 21.6407 21.4484 20.7864 21.0548 14.9145
 36.6319 46.1163 39.1488  11.948 30.5312 14.9058 -7.2251  41.591 45.5418 76.0434 71.4021 2.86675 8.85784 -2.4621  -7.223 78.5026 32.3729 15.0477 -11.326 10.4455 -108.35 0.39226 23.3723 21.5943 21.4335 20.7665  21.063 14.9145
 37.4072 48.0066 37.2234 13.7206 32.0158 18.3116 -0.1114 45.9688 51.5909 80.2395 73.6795 3.77144 11.0742 -2.1709  -5.071 79.9197 32.4495 16.4484 -4.1253 -4.3128 -121.19 0.14417 23.3948 21.5582 21.4195 20.7601 21.0628 14.9145
 38.2797 49.7792 35.1445 15.6156  33.056 21.2832 6.16234  49.622 56.5628 83.2083 75.9755  4.2953 13.4779 -2.6393 -2.8695 80.0086 32.5118  17.778 2.81539 -17.781 -132.94 -0.1724 23.3862 21.5334 21.4044  20.764 21.0538 14.9145
 39.0111  51.277 32.9264 17.6311 33.5811 23.6913 11.3273 52.2901 59.9897 84.6757 78.0431  4.4185 15.8372 -3.9217 -0.8529 78.6619 32.5346 19.0691 9.27453 -30.224 -144.19 -0.5924 23.3504 21.5139 21.3941 20.7751 21.0425 14.9145
 39.4113 52.4027 30.5958  19.758 33.5793   25.44  15.175 53.7449 61.5198 84.4364 79.6358 4.22422 17.9137 -5.9962 0.80623 75.8485 32.5035   20.28  15.006 -40.434 -153.86 -1.1459 23.2873 21.4957 21.3928 20.7943 21.0373 14.9145
 39.3138 53.1009 28.2081 21.9544 33.1301 26.4869 17.6031 53.8513 60.9944 82.4088 80.5257 3.83922 19.5008 -8.7618 2.00889 71.6091 32.4273 21.3498 19.7982 -48.294 -161.74 -1.8696  23.201 21.4818 21.3953 20.8245 21.0429 14.9145
 38.6252 53.3589  25.886 24.1067 32.4013 26.8429 18.6387 52.6002 58.4796 78.6539 80.5669 3.37371 20.4709 -12.082  2.7176  66.057 32.3412 22.2649 23.5462 -55.382 -169.13 -2.7715 23.1023 21.4793 21.3916 20.8651 21.0575 14.9145
 37.3715  53.192 23.8165 26.0366 31.5942 26.5591  18.412 50.0933 54.2223 73.3468 79.7352 2.87067 20.7671 -15.802 2.91506 59.3689 32.2954 23.0793 26.2718 -62.386 -176.35 -3.8034 23.0026 21.4927 21.3756 20.9095 21.0747 14.9145
  35.658 52.6091  22.193 27.5594 30.8856 25.7299 17.1191 46.5209 48.5907  66.747 78.1032 2.28443 20.4007 -19.712 2.59502 51.7729 32.3301 23.8911 28.0817 -67.145 -180.76 -4.9046 22.9038 21.5203 21.3503 20.9494 21.0894 14.9145
 33.6139 51.6287 21.1449 28.5491 30.3808 24.5108 14.9979  42.159 42.0362 59.1793 75.7921 1.53438 19.4562 -23.535 1.79237 43.5545 32.4612 24.8174  29.123 -66.867 -178.97 -6.0622 22.7967 21.5575  21.322 20.9777 21.1013 14.9145
 31.3743 50.3069 20.6993  28.972 30.0828 23.1029 12.2867 37.3454 35.0408 50.9844 72.9538 0.57499 18.0585 -27.014 0.58386 35.0327 32.6779 25.9565 29.5524 -61.677 -170.34 -7.3091 22.6763 21.6022 21.2918 20.9895 21.1123 14.9145
 29.0671 48.7056 20.8008 28.8695 29.9149 21.6875  9.1798 32.4141 28.0418 42.4477 69.7882 -0.6026  16.334 -30.063 -0.9372 26.4887 32.9479 27.3345 29.5055 -54.471 -156.84 -8.6633 22.5551 21.6525 21.2547 20.9823 21.1231 14.9145
 26.8085 46.8627 21.3656 28.3123 29.7857 20.3753  5.8261 27.6323 21.3954 33.7814 66.5632 -2.0049 14.3945 -32.808 -2.6578 18.1145 33.2371 28.8795 29.0757 -47.236 -139.44  -10.06 22.4571 21.7013 21.2088 20.9578 21.1317 14.9145
  24.722 44.8395 22.3197 27.3734 29.6351 19.2094  2.3476 23.1798 15.3837  25.165 63.5916 -3.6344 12.3342 -35.459 -4.4459 10.0238 33.5205 30.4407 28.2965  -38.91    -116 -11.339 22.3983 21.7353 21.1634 20.9225 21.1375 14.9145
 22.9476 42.7741 23.6033 26.1255 29.4325 18.1797 -1.1692 19.1445 10.2027 16.7741 61.1657 -5.4566 10.2497 -38.153 -6.2047 2.27725 33.7803 31.8243  27.129  -27.88 -84.019 -12.305 22.3771 21.7432 21.1323 20.8855  21.143 14.9145
 21.6012 40.8488 25.1711 24.6388 29.1751 17.2135 -4.6755 15.5152 5.93574  8.7697 59.4845 -7.3958  8.2523 -40.904 -7.9291 -5.1138  34.006 32.8298 25.4842 -15.792 -44.691 -12.807 22.3852  21.723 21.1225 20.8551 21.1509 14.9145
 20.7171 39.1923 26.9994 22.9692 28.9062 16.1621 -8.1207  12.186 2.55984 1.28115 58.6161 -9.3655 6.42986 -43.658    -9.7 -12.181 34.2145  33.299 23.2886 -7.6505 -3.3751 -12.769 22.4163 21.6825   21.13 20.8347 21.1588 14.9145
 20.2244 37.8103 29.0869 21.1517 28.7241 14.8115 -11.417 8.98551  0.0035 -5.5795 58.5133 -11.297 4.79848 -46.333 -11.614 -18.974  34.459 33.1459 20.5258 -7.8193 33.9372 -12.211 22.4653 21.6319 21.1463 20.8225 21.1595 14.9145
 19.9752 36.6018 31.4389 19.2048 28.7525 12.9359 -14.453 5.72789 -1.7849 -11.689 59.0439 -13.152 3.31189 -48.828   -13.7 -25.524 34.7943 32.3392 17.2174 -16.067 64.1416 -11.216 22.5232  21.577 21.1674 20.8141 21.1488 14.9145
 19.7994 35.4478 34.0497 17.1367 29.0883 10.3986 -17.133 2.28485 -2.8112 -16.899 60.0091 -14.915 1.89849 -51.052  -15.88 -31.795 35.2441 30.8901 13.4129 -27.675 87.2236 -9.8463 22.5769  21.518 21.1949 20.8076   21.13 14.9145
 19.5551 34.2916 36.8945 14.9504 29.7542 7.23872  -19.38 -1.3433  -3.044 -21.045 61.1678 -16.558 0.48962 -53.008 -17.995 -37.655 35.8209 28.8843 9.23456 -37.396 104.311 -8.1124 22.6162 21.4549 21.2297 20.8054 21.1107 14.9145
 19.1659 33.1657 39.9118 12.6612 30.6725 3.66928 -21.145 -5.0038 -2.4371 -23.972 62.2711  -18.04  -0.925 -54.813 -19.862 -42.893 36.5589 26.5092 4.91542  -43.23  116.02 -6.0152 22.6406  21.393 21.2676 20.8115 21.0962 14.9145
 18.6306 32.1713 42.9714 10.3308 31.6678 -0.0031 -22.418 -8.4306 -0.9724 -25.585 63.0881 -19.322 -2.2547 -56.595 -21.329 -47.278 37.5142 24.0219 0.76852 -46.304 122.161 -3.6076 22.6535 21.3391 21.3021 20.8255 21.0879 14.9145
 17.9785 31.4217 45.8693 8.08819 32.4968 -3.4653 -23.258 -11.318 1.30093 -25.884 63.4242 -20.374 -3.3518 -58.362 -22.317 -50.597 38.7262  21.665 -2.9046 -47.522 122.701 -1.0293 22.6561 21.2938 21.3329 20.8427 21.0852 14.9145
 17.2173 30.9909 48.3589 6.11978 32.8792 -6.4583 -23.817 -13.408 4.24093 -24.972 63.1342 -21.175 -4.0938 -59.973 -22.859 -52.675 40.1875  19.581 -5.9202 -45.579 118.231 1.48782 22.6469 21.2536 21.3662  20.857 21.0878 14.9145
 16.3382 30.9205 50.1895 4.64351 32.5391 -8.8128 -24.322 -14.557 7.59063 -23.057 62.1309 -21.705 -4.4273 -61.224 -23.117 -53.413 41.8403 17.7768 -8.2661  -38.85 109.349 3.66121 22.6263 21.2197  21.406 20.8649 21.0951 14.9145
 15.3448 31.2457 51.1546 3.86135 31.2798 -10.466 -25.015 -14.772 11.0019 -20.438 60.4065 -21.948 -4.3825 -61.939 -23.343 -52.819 43.5861 16.1624 -10.061 -28.336 96.2451 5.24656 22.5953 21.1996 21.4458 20.8667 21.1068 14.9145
 14.2395 31.9658 51.1487  3.8949 29.0524 -11.476 -26.079 -14.219 14.1059 -17.469 58.0471 -21.904  -4.048 -61.976 -23.765 -51.032  45.295 14.6145 -11.486 -17.636 79.2552 6.12214 22.5517 21.1998 21.4752 20.8644 21.1217 14.9145
 13.0024 32.9947 50.2029  4.7354 25.9758 -12.019 -27.611 -13.202 16.5761 -14.535 55.2219 -21.595 -3.4843 -61.182 -24.492 -48.323 46.8075 12.9999 -12.756 -9.7556 60.1125 6.31792 22.4901 21.2208 21.4903 20.8601 21.1373 14.9144
 11.6176 34.1833 48.4816 6.23943 22.3237  -12.33 -29.612 -12.091 18.1692 -12.013 52.1612 -21.057  -2.658 -59.424 -25.485 -45.049  47.946 11.1836 -14.107 -4.7394 42.1066 6.00045 22.4064 21.2586 21.4953 20.8537 21.1493 14.9144
 10.1129 35.3827  46.244 8.17308 18.4875 -12.605 -31.979 -11.207 18.7678  -10.22 49.1499 -20.327 -1.4832 -56.691 -26.574 -41.566 48.5474 9.06067 -15.725 -0.8611  28.248  5.4418 22.3022 21.3092 21.4945 20.8439 21.1543 14.9144
 8.57723 36.4815 43.7908  10.269 14.9098 -12.945 -34.504 -10.747 18.4067 -9.3777 46.5194 -19.445 0.10888  -53.15 -27.493 -38.169 48.5099 6.59013 -17.689 2.47531 19.0907 4.93973 22.1876 21.3694 21.4876 20.8301 21.1516 14.9144
  7.1492 37.4283 41.4163 12.2667 12.0067 -13.337 -36.899 -10.763 17.2706  -9.557 44.6033 -18.451 2.15255 -49.089 -27.928 -35.058 47.8349  3.8127  -19.95 3.81649 12.4213 4.68777 22.0787 21.4338  21.472 20.8136 21.1424 14.9144
 5.96985 38.2352 39.3579 13.9551 10.0944 -13.687  -38.86 -11.191 15.6579 -10.667 43.6427 -17.379 4.63232 -44.806 -27.568 -32.317 46.6178 0.83651 -22.369 1.97192 5.42347 4.70181 21.9912 21.4935 21.4492 20.7976 21.1278 14.9144
 5.13918 38.9512 37.7438  15.227  9.3256 -13.878 -40.152 -11.905 13.9054 -12.497  43.709 -16.228 7.47927 -40.539 -26.188 -29.934 44.9996 -2.1983 -24.785  -1.817 -3.3139  4.8559 21.9314 21.5393 21.4236 20.7857 21.1092 14.9144
 4.70983 39.6233 36.5651 16.1113 9.66874 -13.825 -40.648 -12.758 12.3195 -14.776 44.7108 -14.966 10.6182  -36.46 -23.701  -27.84 43.1366 -5.1407 -27.052 -5.0697 -14.099 4.93629  21.894 21.5667 21.3966 20.7812 21.0888 14.9144
 4.69947 40.2644 35.7029 16.7459 10.9394 -13.516  -40.34   -13.6 11.1414 -17.208 46.4546 -13.566 13.9778 -32.667 -20.163 -25.941  41.197 -7.8385 -29.044 -6.9273 -27.449 4.66527 21.8663 21.5779  21.364 20.7869 21.0711 14.9144
 5.10586 40.8446 35.0077 17.2912 12.8484     -13 -39.321 -14.293 10.5161 -19.509 48.7046 -12.045 17.4246 -29.204 -15.755  -24.13 39.3571  -10.16 -30.643 -8.8174 -44.108 3.75162 21.8388 21.5772 21.3222 20.8051 21.0616 14.9145
  5.8983 41.2961 34.3782  17.843 15.0587 -12.347 -37.775 -14.733 10.4766 -21.449 51.2279 -10.484 20.7497 -26.114 -10.749 -22.309 37.7842 -12.006 -31.768 -11.861 -63.196 1.96538 21.8101 21.5657 21.2751 20.8369  21.064 14.9145
 6.98629 41.5213 33.7822 18.4146 17.2418 -11.601 -35.928  -14.85 10.9726 -22.857 53.8263 -9.0053 23.7522 -23.489 -5.4426 -20.388 36.6149 -13.298 -32.376 -14.728 -81.286 -0.8135   21.78 21.5432 21.2319 20.8796 21.0781 14.9145
 8.21442 41.4154 33.2206  18.985 19.1182  -10.77 -33.997 -14.594 11.9246 -23.587 56.3586 -7.7219 26.3222 -21.434 -0.1052 -18.281  35.934 -13.944 -32.447 -15.229 -94.805 -4.5702 21.7438 21.5121 21.1967 20.9262 21.1001 14.9145
 9.41356 40.8965 32.6905 19.5399 20.4906 -9.8433 -32.136 -13.924 13.2822 -23.499  58.756 -6.6868 28.4457 -20.015 5.06537 -15.894 35.7631 -13.837 -31.955 -13.463 -103.33  -9.142 21.7022 21.4803 21.1658  20.968 21.1248 14.9145
 10.4656 39.9469 32.1761 20.0736  21.273 -8.8112  -30.39 -12.825 15.0458 -22.488 61.0288 -5.8675 30.1813 -19.201 9.96138 -13.152 36.0688 -12.886 -30.867 -12.201 -109.77 -14.218 21.6649  21.455 21.1338 21.0002   21.15 14.9145
  11.312 38.6514 31.6473 20.5898 21.4981 -7.6701 -28.705 -11.332 17.2285 -20.529  63.241 -5.1587 31.6718 -18.845 14.5739 -10.035 36.7698 -11.063 -29.184 -13.893 -117.07 -19.337 21.6436 21.4363 21.1037 21.0236 21.1768 14.9145
 11.9216 37.1888 31.0516 21.1186 21.2933 -6.4044 -26.982 -9.5169 19.8083 -17.689 65.4636 -4.4155 33.0994 -18.672 18.9742 -6.5677 37.7418  -8.443 -26.976 -18.256 -125.56 -23.909 21.6423 21.4175 21.0859 21.0411 21.2074 14.9145
 12.2847 35.7735  30.324  21.712 20.8519 -4.9848 -25.124 -7.4689 22.7223  -14.09 67.7421 -3.5027 34.5599 -18.334 23.2707 -2.7831 38.8376 -5.2063 -24.375 -23.384 -133.79 -27.293 21.6573 21.3925 21.0853 21.0549 21.2413 14.9145
 12.4245 34.5818  29.432 22.3986 20.4219 -3.3897 -23.048 -5.2594 25.9096  -9.865 70.0998 -2.3577 36.0231 -17.524 27.5721 1.29643 39.9205 -1.5956 -21.517 -28.521 -141.17 -28.953  21.686 21.3619 21.0938 21.0645 21.2741 14.9145
 12.4012 33.7067 28.4269 23.1363 20.2854 -1.6301 -20.665 -2.9273 29.3603 -5.1288 72.5723  -1.017 37.4151 -16.081 31.9657  5.6577 40.8985 2.14198 -18.473  -34.69 -148.67 -28.592  21.733 21.3307 21.0985 21.0683 21.2993 14.9145
 12.3069 33.1676 27.4527 23.8089 20.6937 0.22266  -17.88 -0.4948 33.1223 0.02327 75.2128 0.42646   38.69 -13.973 36.5044 10.2839 41.7392 5.78233 -15.245 -42.078 -156.35 -26.271 21.8074 21.3011 21.0955 21.0642 21.3139 14.9145
 12.2457 32.9379 26.6921 24.2728 21.7762 2.03065  -14.65 2.00553   37.26  5.5108 78.0387 1.88286 39.8212 -11.196 41.1831  15.141 42.4472 9.10557 -11.833 -48.075 -161.37 -22.448 21.9097 21.2715 21.0934 21.0522 21.3207 14.9145
 12.2925 32.9504 26.2931 24.4168 23.4868 3.63968 -11.032 4.54669 41.8049 11.2836 80.9816 3.29114 40.7592 -7.7241 45.9045 20.1978  43.034 11.8924 -8.2868 -49.497 -160.22 -17.883 22.0252 21.2413 21.1035 21.0351 21.3254 14.9145
 12.4392 33.0938 26.3316 24.1896 25.6336 4.94272 -7.1791 7.14627 46.7443 17.3474 83.8932 4.59933 41.4342 -3.5672  50.478 25.4677 43.5109 13.9721    -4.7 -46.133 -152.19 -13.402 22.1376 21.2138 21.1277 21.0153 21.3317 14.9145
 12.5821 33.2323 26.8132 23.5932  27.962 5.88902 -3.2857 9.85646 52.0295 23.7471 86.6029 5.73638 41.7995 1.12906 54.6736 31.0189 43.9014 15.2766 -1.1698 -40.602 -139.21 -9.6191 22.2429 21.1941 21.1567 20.9908 21.3385 14.9145
 12.5813 33.2298 27.6941 22.6634 30.2432 6.45497  0.4658 12.7069 57.5608 30.4992 88.9926 6.60813  41.866 6.05717 58.2916 36.9247 44.2495 15.8532 2.20812 -34.656 -122.19 -6.7886 22.3476 21.1836 21.1813 20.9568 21.3437 14.9145
  12.339 32.9755 28.9162  21.436 32.3431 6.64054 3.93017  15.671 63.1702 37.5264 91.0475 7.11887 41.7231 10.8212 61.2042 43.1866 44.6226 15.8497 5.33313 -27.024 -98.983 -4.8517 22.4527 21.1785 21.2007 20.9119 21.3489 14.9145
   11.85 32.4338 30.4479 19.9074 34.2435 6.49749 7.02122 18.6849 68.6355 44.6442 92.8539 7.20892 41.5322  15.057 63.3608 49.7009 45.1106  15.495 8.12508 -15.882 -67.032 -3.5943 22.5475 21.1745 21.2178 20.8604 21.3592 14.9145
 11.2055 31.6622 32.2906  18.039  36.003 6.13019 9.72197 21.6706  73.706 51.5944 94.5541 6.87623 41.4669 18.5013   64.77 56.2786 45.7976 15.0594 10.5615 -2.6639 -27.485 -2.7801 22.6229 21.1708 21.2308 20.8097 21.3783 14.9145
 10.5677 30.7747 34.4345 15.8166 37.6912 5.65278  12.057 24.5216 78.1116 58.0867 96.2916 6.17261  41.631  20.962 65.4595 62.6803 46.7212 14.7999 12.6791 7.83776 14.3344 -2.2198 22.6845 21.1676 21.2337 20.7674 21.4066 14.9145
 10.1121 29.8957 36.8041 13.3083 39.3395 5.15915 14.0412 27.1018 81.5705 63.8325 98.1524 5.18691 42.0402 22.2961 65.4361 68.6463 47.8474 14.9138 14.5396 11.4662 52.4657 -1.7987  22.746  21.163 21.2259 20.7375 21.4418 14.9145
 9.93377 29.1207 39.2272 10.6809 40.9126 4.73419 15.6395 29.2872 83.8246 68.5819 100.105 4.01915 42.6652 22.4738 64.6783 73.9177 49.0643 15.5038 16.1786 8.69522 83.8092 -1.4721 22.8103 21.1528 21.2173 20.7199 21.4825 14.9145
 9.97109 28.4882 41.4409 8.17885 42.3009 4.47729 16.7597  31.014 84.6918 72.1678 101.976 2.77516 43.4579 21.6538  63.153 78.2672 50.2013 16.5719 17.5856 4.55162 108.296 -1.2334 22.8628  21.134 21.2197 20.7119 21.5281 14.9145
 10.0065 27.9937 43.1364  6.0848 43.3486 4.51481 17.2923    32.3 84.1036 74.5345 103.491 1.57621 44.3477 20.1908 60.8389 81.5447 51.0732 18.0534 18.7327 4.52175 126.884 -1.0901 22.8848  21.109 21.2364 20.7099 21.5755 14.9145
  9.7432 27.6228 44.0319 4.66474 43.9024 4.98816 17.1574 33.2279 82.0893 75.7132 104.343 0.54287 45.2716 18.5796   57.74 83.7081 51.5343 19.8653  19.606 10.4826 139.907 -1.0553 22.8669 21.0855 21.2606 20.7097 21.6175 14.9145
 8.90915 27.3592 43.9523 4.10673 43.8456 6.00777  16.307 33.8858 78.7149 75.7549 104.263 -0.2394 46.2182 17.3417 53.8796 84.8077 51.5194 21.9191 20.1889 20.5665 146.871 -1.1202 22.8098   21.07 21.2831 20.7053 21.6468 14.9145
 7.36047  27.181 42.8871 4.46811  43.117 7.60777 14.7143 34.3176 74.0508 74.6968 103.062 -0.7322 47.2058 16.8839 49.3072 84.9624 51.0582 24.0962 20.4202  32.397  147.51  -1.233 22.7173 21.0615 21.3022 20.6931 21.6617 14.9145
 5.15062 27.0906 40.9852 5.66216 41.7199   9.738 12.3845 34.5281  68.191 72.5885  100.65 -0.9256 48.2031 17.4028 44.1233 84.3627 50.2667 26.2401 20.1899 44.9794  142.28 -1.3181 22.5918 21.0531  21.324 20.6749 21.6657 14.9145
  2.5228 27.1504 38.4825 7.49929 39.7109 12.2744 9.36882 34.5165 61.2815 69.5295 97.0528 -0.8274 49.0838 18.8538 38.4776 83.2775 49.3087 28.1921 19.3933 56.9791 131.753 -1.3075 22.4384 21.0401 21.3522 20.6558  21.662 14.9145
 -0.1663 27.4628 35.6345 9.74447 37.1873 15.0246 5.77987 34.2924 53.5375  65.676 92.4353 -0.4779 49.6594 20.9753 32.5434  82.016 48.3481 29.8363 18.0117 65.0394 116.212 -1.1519 22.2703 21.0248 21.3802 20.6393 21.6474 14.9145
 -2.5395 28.0968 32.6869 12.1612 34.2848 17.7366 1.79647 33.8695 45.2415 61.2162 87.0922 0.03983 49.7714 23.3752 26.5032 80.8394 47.5127 31.1073 16.1426 65.6107 96.2107 -0.8261 22.1078 21.0119 21.3976 20.6255 21.6152 14.9145
 -4.2815 29.0412 29.8442 14.5518 31.1691 20.1391 -2.3616 33.2659 36.7167 56.3462 81.3918 0.61949 49.3985 25.6307 20.5443 79.8985 46.8662  31.954 13.9464 58.2234 73.7852 -0.3385 21.9722 21.0007 21.4026 20.6144 21.5645 14.9145
 -5.2049  30.242 27.2422 16.7826 28.0174 22.0192 -6.4734 32.5446 28.2981 51.2799 75.7118 1.18818 48.6882 27.3762 14.8479 79.2645 46.4142   32.32 11.5993 46.0889   52.54 0.28512 21.8795 20.9866 21.4024 20.6087 21.5025 14.9145
 -5.2657   31.66 24.9525 18.7779 25.0127 23.2967 -10.328  31.863 20.3165 46.2797 70.4079 1.75495 47.8902 28.4047 9.59102 79.0015  46.137 32.1712 9.31655 33.4537  35.733 1.03138 21.8402 20.9693 21.4037 20.6129 21.4378 14.9145
