FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 115.744 106.726  -13.49 14.8376 69.1047 10.4453 10.3635 -25.766 72.3655 25.6806 160.627 56.4252 350.402 151.258 201.464 93.6059 54.1511 55.3845 -31.072 33.8166 -28.765 -24.141 21.7887 20.8375 21.2174 21.1609 21.0039 14.9144
 123.933 114.032 -13.428 14.7574 79.8376 19.5245 28.1916 -9.8713 74.9618 32.9406 170.148 67.7049 357.547 160.045 202.237 97.3751 47.2957  61.513 -6.8997 24.9024 -41.036  -23.73 21.9978 20.7876 21.1793 21.1659 20.9751 14.9144
 130.913  119.98 -12.897 14.3346 88.8678 26.9442  43.654 3.55838 73.2116 36.3182 177.515 76.9554 360.306 166.079 198.379 97.8089 41.1362 66.7163 14.8199 11.0424 -52.014 -23.484 22.1776 20.7445 21.1598 21.1797 20.9687 14.9144
 136.681 124.765 -11.985 13.6476 96.3412 33.0243 57.0991 14.9003 67.9732 36.5261 182.744 84.3849 359.206 170.259 190.774  95.511 35.7294   71.29 34.3219 -8.1458 -59.317 -23.468 22.3212 20.7116 21.1559 21.2027 20.9859 14.9145
 141.234 128.557 -10.833 12.8113 102.401  38.094 68.8624 24.5574 60.1098 34.2694 185.892 90.1916 354.644 173.069 180.262 91.1334 31.0352 75.5063 51.8604 -29.808 -61.207 -23.744 22.4309  20.694 21.1608 21.2312 21.0217 14.9145
 144.555 131.451 -9.6412 11.9961 107.154 42.4894 79.2189 32.9144 50.4043 30.1804 187.067 94.6872 346.999 174.372 167.579  85.342 26.9498  79.575  67.657 -51.256 -59.071 -24.343 22.5163 20.6929 21.1702 21.2593 21.0661 14.9145
 146.627 133.484 -8.6382 11.4016 110.671 46.5436 88.3769  40.296 39.5289  24.813 186.397 98.2259 336.715 173.885 153.355 78.7277 23.3398 83.6074 81.8777 -71.987  -56.97  -25.25 22.5809 20.7038 21.1855 21.2821 21.1111 14.9145
 147.486 134.707 -8.0132 11.1977 113.047 50.5296 96.5144  46.947 28.0583 18.6741 183.991 101.045 324.302 171.703 138.143 71.7458 20.0793 87.6185 94.6555 -91.493 -57.927 -26.387  22.618 20.7197 21.2087 21.2983 21.1536 14.9145
 147.255 135.248 -7.8577 11.4685 114.453 54.5641 103.814 53.0233 16.5001 12.2312 179.991 103.253  310.27  168.34 122.457 64.7086 17.0751 91.5632 106.125 -107.08  -61.69 -27.644 22.6253 20.7348  21.235 21.3091 21.1928 14.9145
 146.136 135.281 -8.1573 12.2037 115.119 58.6064 110.458 58.6096 5.31267  5.8948 174.673 104.904 295.062 164.396  106.78 57.8343 14.2651 95.3699  116.43 -115.86 -67.033 -28.919 22.6177 20.7464 21.2535 21.3141 21.2278 14.9145
  144.37 134.959 -8.8486 13.3464 115.248 62.5918 116.595 63.7805 -5.1006 0.01541 168.411 106.054 279.087 160.205 91.5415 51.3358 11.5927 98.9486 125.702 -118.07 -75.204 -30.132 22.6172 20.7524  21.258 21.3114 21.2578 14.9145
 142.196  134.39 -9.8754 14.8419 114.969 66.5093 122.321 68.6367  -14.41 -5.1096 161.536 106.806 262.798 155.801 77.0863 45.4442 8.98904 102.177 134.053 -116.84 -89.527 -31.222 22.6333 20.7506  21.254 21.3016 21.2853 14.9145
 139.813 133.654 -11.193 16.6426 114.355 70.3614 127.687 73.2888 -22.376  -9.243 154.284 107.343 246.705 151.186 63.6747 40.3433 6.38464 104.905 141.566 -114.32 -111.43 -32.154 22.6564 20.7394 21.2529 21.2895 21.3146 14.9145
 137.362 132.818 -12.741 18.6826 113.486 74.1435 132.721  77.849 -28.833 -12.194 146.853 107.871 231.327 146.489 51.4981 36.1387 3.73567 106.999 148.329 -109.46 -138.01 -32.941 22.6725 20.7186 21.2601 21.2803 21.3475 14.9145
 134.939 131.919 -14.429 20.8574 112.489 77.8525  137.45 82.4316 -33.671 -13.795 139.444 108.504 217.073  141.86 40.6846 32.8906 1.03923 108.389 154.463 -100.38 -164.12 -33.656 22.6795 20.6893 21.2702 21.2746 21.3807 14.9145
  132.63 130.968  -16.14 23.0339 111.551 81.4536  141.91 87.1239 -36.834 -13.928 132.238 109.227 204.088 137.363 31.2996 30.6182  -1.673 109.065 160.112 -88.155 -186.21 -34.413 22.6888 20.6516 21.2759 21.2686 21.4098 14.9145
 130.519  129.96 -17.762 25.0897 110.895 84.8585 146.144  91.961 -38.335 -12.586 125.344 109.953 192.225 132.913 23.3681 29.2809 -4.3617  109.05 165.402 -76.973 -203.61  -35.31 22.7102 20.6047 21.2788 21.2596  21.434 14.9145
 128.673 128.893  -19.22 26.9521 110.698 87.9643 150.188 96.9278 -38.278 -9.8828 118.801 110.558 181.241 128.388 16.8988 28.7803 -7.0124 108.371  170.41 -70.489 -217.03  -36.35 22.7405 20.5521 21.2885 21.2499 21.4578 14.9145
 127.116 127.765 -20.488 28.5949 111.038 90.7045 154.028 101.968 -36.864 -6.0305 112.643 110.904  171.04 123.876 11.8776 28.9647 -9.6507 107.047 175.165 -68.765 -226.61 -37.423 22.7708 20.5043 21.3124 21.2447 21.4855 14.9145
 125.834 126.575 -21.545 29.9939 111.885 93.0365 157.595 106.986 -34.355 -1.3082 106.935 110.892 161.696 119.617 8.25377  29.636 -12.313 105.117 179.672 -69.432 -231.54 -38.377 22.7976 20.4741 21.3495  21.246  21.516 14.9145
 124.815 125.335 -22.355 31.1075 113.121 94.8854 160.786 111.851 -31.031 3.97005 101.743 110.515 153.297 115.788 5.93664 30.5721 -14.994 102.661 183.927 -71.348 -230.74 -39.108  22.823 20.4667 21.3947 21.2495  21.542 14.9145
 124.037  124.08 -22.892 31.9114 114.561 96.1524 163.494 116.406 -27.152 9.50934 97.0694 109.864 145.792 112.545  4.7952 31.5672 -17.641 99.7841 187.901 -75.752 -223.62 -39.585 22.8469 20.4758 21.4473 21.2504 21.5565 14.9145
 123.416 122.857 -23.181 32.4329 115.985 96.7746  165.63 120.503 -22.931 15.0949 92.8167  109.09 139.021 110.146 4.65955 32.4857 -20.183 96.5983 191.534 -83.296 -209.64 -39.808 22.8598 20.4906 21.5103 21.2475 21.5604 14.9145
 122.823 121.712 -23.269  32.726 117.188 96.7482 167.157 124.057 -18.493 20.6283 88.8449 108.285 132.894 108.825 5.34422 33.2897 -22.556 93.2346  194.79 -91.172 -187.74 -39.782 22.8505 20.5055 21.5823 21.2429 21.5599 14.9145
 122.156 120.674 -23.188 32.8278 118.027 96.1313 168.118 127.064  -13.86 26.1083 85.0405 107.399 127.459 108.441 6.67768 34.0282 -24.725 89.8326 197.704 -94.399  -157.5 -39.542 22.8183  20.523  21.653 21.2377 21.5596 14.9145
 121.388 119.741 -22.951 32.7633 118.425 95.0729 168.617 129.601 -9.0089 31.5611 81.3292 106.341 122.728 108.374 8.49235 34.8258 -26.702  86.503 200.366 -89.828 -120.92 -39.164 22.7742 20.5475 21.7121 21.2301 21.5595 14.9145
 120.561 118.885 -22.573 32.5665 118.338 93.7912 168.785 131.793 -3.9452 36.9852 77.6675 105.106 118.536 107.934 10.6012 35.8451 -28.533 83.3245 202.852  -78.74 -82.825 -38.683 22.7303 20.5784 21.7598 21.2169  21.559 14.9145
 119.742 118.072 -22.071  32.278 117.728 92.4801 168.746 133.781 1.25433 42.3549 74.0454  103.73  114.63 106.775 12.7977 37.2078 -30.253  80.391 205.186 -65.848 -49.345  -38.05 22.6912 20.6119 21.8035 21.1974  21.559 14.9145
 118.968 117.274 -21.478 31.9483 116.559 91.2732 168.599 135.707 6.43394 47.6471 70.4635 102.228 110.763 104.812 14.8616 38.9685 -31.863 77.8448 207.333 -55.599 -24.622 -37.168 22.6569 20.6491 21.8459 21.1755 21.5604 14.9145
 118.224  116.47 -20.857 31.6475 114.783 90.2621 168.411 137.703 11.3897  52.847 66.8902 100.664  106.74 101.998 16.5723 41.1323  -33.35 75.8571 209.233 -48.952 -8.7548 -35.964 22.6277 20.6961 21.8803  21.155 21.5623 14.9145
  117.47 115.647 -20.293 31.4562  112.35 89.4853 168.233 139.859 15.9368 57.9354 63.2557 99.1674  102.47 98.3148 17.7411 43.6584 -34.695 74.5845  210.83 -43.732 0.63845 -34.407 22.6045  20.755 21.8984 21.1369 21.5605 14.9145
 116.674 114.789 -19.844 31.4257 109.241 88.9164 168.109 142.217 19.9695 62.8786 59.4896 97.7984 97.9469 93.7684 18.2338 46.4832 -35.885 74.1317   212.1 -37.969 5.61257 -32.534 22.5873 20.8168 21.9007 21.1202 21.5497 14.9145
 115.842 113.856 -19.515 31.5538 105.525 88.4746 168.029 144.757 23.4638  67.612 55.5313 96.4525 93.1537 88.3124 17.9592  49.526 -36.917 74.5208 213.026 -31.795 7.38354 -30.476 22.5722 20.8658 21.8948 21.1047 21.5266 14.9145
 114.995 112.791 -19.288  31.807 101.363 88.0496 167.892 147.367 26.4374 72.0265 51.3046 94.9517 88.0111 81.9026 16.8501 52.6359 -37.798 75.6787 213.572 -25.561 7.32799 -28.423 22.5536 20.8936 21.8866 21.0923 21.4918 14.9145
 114.146 111.553 -19.144 32.1428 96.9561 87.5219  167.53  149.85  28.936 76.0009 46.7537 93.1444 82.4082 74.5904 14.8905 55.5695 -38.525 77.4708 213.698  -17.66 7.35102 -26.564  22.528 20.9063 21.8753 21.0844 21.4472 14.9145
 113.327 110.153 -19.042 32.5082 92.4784 86.7646 166.784 151.966 31.0445 79.4608 41.9056 90.9182 76.3021  66.597 12.1659 58.0509 -39.052 79.7552 213.389 -5.9115 9.09089 -25.007 22.4972 20.9168 21.8582  21.082 21.3954 14.9145
 112.618 108.652  -18.93 32.8513 88.0312 85.6404 165.546 153.476 32.8837 82.4062  36.854 88.2327 69.8209  58.307  8.8797  59.844 -39.313 82.3924 212.637 9.01461 12.1134 -23.732  22.469 20.9329 21.8376 21.0868  21.339 14.9145
 112.073 107.122 -18.775 33.1388 83.6634 84.0211 163.786 154.175 34.6094 84.9268  31.707 85.1123 63.2684 50.2127  5.3482 60.8069 -39.248 85.2296 211.405 22.7778 13.2081 -22.633 22.4484  20.954 21.8207 21.1022 21.2798 14.9145
  111.63 105.593 -18.564 33.3562 79.4182  81.856 161.579 153.963 36.4314 87.2281 26.5662  81.571 57.0434 42.9668 1.98305 60.9448 -38.821 88.1108 209.665  30.724 8.55551 -21.615 22.4335 20.9767 21.8118  21.131 21.2191 14.9145
 111.137 104.043 -18.308 33.5064 75.3525 79.2351 159.107 152.896 38.5995 89.6152 21.5358 77.6748 51.5557 37.2067 -0.7731 60.4337 -38.025 90.8818 207.447 31.7495 -3.0326 -20.643 22.4234 20.9992 21.8067 21.1732 21.1583 14.9145
 110.437 102.425 -18.027 33.6068 71.5405 76.3811 156.598  151.17 41.3419 92.4033 16.7573 73.6617 47.1516 33.0038 -2.5393 59.5896  -36.91 93.3734  204.84 28.2063 -19.146 -19.708 22.4246 21.0206 21.7978 21.2239 21.0981 14.9145
 109.425 100.701 -17.735  33.671 68.0947 73.5791 154.269 149.064 44.8199 95.8341 12.4125 69.8674 44.0364 29.8349 -3.0608 58.8043 -35.579 95.4107 201.962 22.1039 -36.072 -18.788  22.445 21.0364 21.7829 21.2747 21.0401 14.9145
  108.06 98.8657 -17.427 33.7059 65.1686 71.0787 152.297 146.871 49.1252 100.061 8.65278  66.594 42.2172 27.3398 -2.2199 58.4322 -34.183  96.873 198.954 12.7417 -50.891 -17.873 22.4819 21.0407  21.768 21.3186 20.9887 14.9145
 106.343  96.943  -17.12 33.7345 62.9311 69.0466 150.835 144.847 54.3067 105.195 5.52951 64.0731 41.5479 25.6751 0.00033 58.6964 -32.902 97.7577 195.993 -1.0959 -60.967 -16.984 22.5223 21.0334 21.7582 21.3534 20.9475 14.9145
 104.263 94.9258 -16.863 33.8158 61.5165 67.6435 150.027 143.213 60.4008 111.352 2.98502 62.3998  41.849 25.0503 3.54534 59.7083 -31.939 98.1966 193.288 -18.016 -63.655 -16.171 22.5562 21.0215 21.7506 21.3811 20.9175 14.9145
 101.724 92.6884 -16.751 34.0444 60.9541  67.076 149.987 142.132 67.4226 118.632 0.88067 61.4756 42.9185 25.4006 8.26665 61.4981 -31.505 98.3932 191.037 -34.734 -58.189 -15.508 22.5826  21.013 21.7382 21.4022 20.8992 14.9145
  98.522 89.9576 -16.888 34.5224 61.1414 67.4809  150.74 141.645 75.3179 127.037 -0.9327 61.0653 44.4543 26.5297  13.892 63.9735 -31.805 98.4997 189.334 -49.504 -47.326 -15.045 22.6039 21.0123 21.7202 21.4139 20.8939 14.9145
 94.3594 86.3462 -17.341  35.313 61.8846 68.8023 152.189 141.656 83.9222 136.418 -2.5641  60.869   46.04 28.1635 20.0318 66.9184 -33.036 98.5062 188.112 -63.166 -35.949 -14.795 22.6121 21.0204 21.7035 21.4134 20.9027 14.9145
 88.8455 81.3877 -18.112  36.418 62.9247 70.8069 154.095 141.967 92.9166 146.449 -4.1294  60.611 47.1518 29.9068 26.1684 70.0069 -35.391 98.1883 187.143  -76.24 -27.178 -14.759 22.5895 21.0375 21.6944 21.4005 20.9253 14.9145
 81.4816 74.5279 -19.135 37.7689 63.9254 73.1384 156.038 142.259 101.785 156.581 -5.8228 60.1547  47.131 31.3237 31.6068 72.7407 -39.054 97.1322 186.022 -86.664 -20.314 -14.935 22.5238 21.0649 21.6914 21.3773 20.9596 14.9145
  71.702 65.1351 -20.258 39.2047 64.4857 75.3472 157.432  142.07 109.819  166.01 -7.9221  59.379  45.185 31.8538 35.4677  74.416 -44.128 94.8479 184.194 -91.904 -13.375 -15.299 22.4181 21.1021 21.6857 21.3459 21.0015 14.9145
 59.0064 52.5807 -21.244 40.4776 64.1749 76.9158 157.565 140.814 116.161 173.705 -10.745 57.8964 40.4702 30.5585 36.7446  74.188 -50.545 90.9033 180.976 -92.398 -6.8996 -15.792 22.2837  21.145 21.6706 21.3077 21.0468 14.9145
 43.0706 36.3429 -21.804 41.2997 62.5451 77.2223 155.618 137.806 119.855 178.497 -14.612 55.0264 32.1794 26.0548 34.3814 71.1509 -58.021 84.9877 175.577 -91.336 -3.9891 -16.337 22.1247 21.1864 21.6471 21.2666 21.0929 14.9145
 23.7872 16.1023 -21.628 41.3686 59.1297 75.4459 150.673 132.274 119.907 179.199 -19.835  49.942 19.5084  16.858 27.3788 64.4057 -66.041 76.9195 167.123 -90.882 -6.6955 -16.845 21.9335 21.2206 21.6206 21.2315 21.1369 14.9145
 1.30569 -8.1621 -20.404 40.3818 53.4429 70.5485 141.765  123.38 115.385 174.751   -26.7 41.7006 1.65546 1.87676 14.9181 53.1595 -73.829 66.6401 154.717 -89.911 -13.818 -17.189 21.7014 21.2485 21.5927 21.2117 21.1737 14.9145
 -23.894 -36.072 -17.897 38.0949 44.9659 61.3687 127.977 110.283 105.518 164.345 -35.404 29.2716 -21.933 -19.509 -3.5243 36.8767 -80.333  54.197 137.489 -86.375 -23.227 -17.225 21.4304 21.2758 21.5586 21.2106 21.2009 14.9145
  -50.89 -66.721 -14.008 34.3925 33.1721 46.7802 108.585 92.2751 89.8363  147.56 -46.045 11.6771 -51.243 -47.565 -28.023 15.4792 -84.258 39.7373 114.682  -80.97 -35.398 -16.869 21.1318 21.3058 21.5157 21.2255 21.2215 14.9145
 -78.208 -98.507 -8.7902 29.3172 17.6302 25.9269  83.251 68.9898 68.3549 124.545 -58.698 -11.795 -85.563 -81.896 -57.977 -10.415 -84.145 23.5453 85.8534 -77.091 -53.144 -16.143 20.8125 21.3358 21.4712 21.2532 21.2431 14.9145
 -103.84 -129.06 -2.4751 23.1089  -1.855 -1.4223 52.2756 40.6852 41.8029 96.2133 -73.513 -41.267 -123.47 -120.99 -91.873 -39.258  -78.52 6.12811 51.1578 -77.047 -77.643 -15.137 20.4701 21.3601 21.4388 21.2921 21.2721 14.9145
 -125.45 -155.42 4.45219 16.2737 -25.077 -34.446  16.846 8.53403 11.8449 64.4176 -90.773 -75.958 -162.81 -162.19 -127.13 -68.421 -66.148 -11.652  11.657  -79.35 -105.81 -13.952 20.1078 21.3751 21.4281 21.3398  21.309 14.9145
 -140.81 -174.47 11.2281 9.59765  -51.23 -70.949 -20.805 -25.215 -18.807      32 -110.81 -114.13 -200.75 -201.85 -160.12 -94.297 -46.397 -28.444 -30.465 -80.506 -132.08 -12.701 19.7472  21.382 21.4377 21.3895 21.3465 14.9145
 -148.25 -183.59 16.8838  4.0627  -78.78 -107.35 -57.484 -57.361 -46.569 2.57281 -133.76 -153.18 -233.85 -235.57 -186.47 -112.77 -19.656 -42.408 -71.956 -78.834 -151.94  -11.52 19.4256 21.3832   21.46  21.432 21.3747 14.9145
 -147.13  -181.4 20.3982 0.68424 -105.49 -139.06 -89.403 -84.168 -67.445 -19.955 -159.02 -189.68 -258.35 -258.62 -201.77 -119.91   12.36 -51.489 -108.88 -75.449 -163.35 -10.534 19.1816 21.3762 21.4916 21.4615   21.39 14.9145
 -138.12 -168.19 20.8985 0.30297 -128.59 -161.33 -112.72 -101.96 -77.591 -31.926 -184.68  -219.4 -270.46  -266.7 -202.13 -112.61 46.5871 -53.951 -137.25  -71.52 -165.43 -9.8094 19.0405 21.3545 21.5345 21.4772 21.3964 14.9145
 -123.01 -145.95 17.8614 3.39167 -145.08 -170.23 -124.17 -107.81 -73.851 -30.459 -207.05 -237.67 -266.63 -256.56 -184.85 -89.198 78.9962 -48.985 -153.69 -65.846 -157.42 -9.3361 19.0151 21.3142 21.5888 21.4816 21.3994 14.9145
 -104.29 -117.91 11.2416 9.94762 -152.25 -163.57  -121.7 -100.17 -54.384 -14.016 -221.19 -240.38 -244.25 -226.55 -148.96 -50.015 105.272 -37.187 -156.16 -56.275 -139.45 -9.0655 19.1157 21.2581 21.6482 21.4763 21.4005 14.9145
 -84.746 -87.992 1.49884 19.4775 -148.49 -141.46 -105.22 -79.463 -19.383 16.9906 -222.45 -225.28 -202.61  -177.4  -96.03 2.21239  121.62 -20.728 -144.53  -43.08 -114.05 -8.9594 19.3495 21.1931 21.7056 21.4618 21.3978 14.9145
 -67.109 -60.454 -10.422 31.0237 -133.96 -106.51 -77.035 -48.325 28.3479 59.7548 -208.43 -193.15 -144.03 -112.86 -30.619 62.2516 125.547 -3.1276 -121.04 -29.809 -86.406 -9.0167 19.7075 21.1253 21.7625 21.4387   21.39 14.9145
 -54.065 -39.505 -23.143 43.2229 -110.93  -63.62 -41.842 -11.547  83.297  109.09 -180.05 -148.05 -74.304 -39.871 39.7657 122.764  116.46 11.4119 -90.149 -20.557  -62.58 -9.2398 20.1537 21.0575 21.8274 21.4101 21.3788 14.9145
 -48.093 -28.851 -35.021 54.4641 -83.475  -19.26 -6.0027  24.622 137.932  158.11 -141.52   -96.9 -2.2624 32.0708 105.663 175.391 95.8944   18.98 -57.834 -16.824 -46.353 -9.5675  20.631 20.9921 21.9062 21.3806 21.3669 14.9145
 -50.989 -30.862 -44.463 63.1928 -56.566  19.805  23.777 53.7252 184.181 199.558  -99.21 -47.865 61.8958 92.6906 157.535 212.457 67.2091  16.959 -30.352 -16.645 -37.663 -9.8602 21.0777 20.9337 21.9937 21.3545 21.3558 14.9145
 -63.143 -45.649 -50.287 68.2793 -34.905 47.9608 41.9919 70.5586 215.282 227.397 -59.787 -8.2799 108.911 133.228 187.979 228.664  34.797 4.69551 -12.826 -16.371 -34.699  -9.955 21.4428 20.8881 22.0787 21.3341 21.3463 14.9145
 -83.101 -70.771  -51.98 69.2815 -21.888 61.8081 45.5291 72.2781 227.214  238.04 -28.464 17.0649 132.566 148.303 193.311 222.043 3.06962 -16.419 -8.2058 -13.784 -36.609 -9.7133 21.6935  20.858 22.1537 21.3187 21.3387 14.9145
 -107.89 -102.02  -49.74 66.4623 -19.051 60.5141 34.0534 58.7384  219.18 230.752 -8.0912 26.5535 130.787 136.617 173.934 194.023 -24.389 -43.445 -16.952 -9.3738 -43.367 -9.0392 21.8145 20.8435 22.2174 21.3071 21.3313 14.9145
 -133.93 -134.81 -44.278 60.5722 -26.127  45.441 9.53098 32.0062 193.165 207.198 0.81764 21.2575  105.48  100.71 133.641 148.777 -45.253 -72.724 -37.484 -4.1762 -54.224 -7.9143 21.8035 20.8438 22.2657 21.2997  21.322 14.9145
 -158.02 -165.35 -36.513  52.548 -41.551 19.3626 -24.766 -4.6146 152.912 170.474 -0.5489 3.86448 61.3899 46.1043 78.2789 92.0091   -58.5 -100.74  -67.08 2.71793  -67.06 -6.4138 21.6725 20.8579 22.2881 21.2971 21.3095 14.9145
 -177.85 -191.06 -27.334 43.2807 -63.104  -14.32 -65.234 -47.498 102.832  124.19 -10.054 -22.263 4.70678  -20.08 14.3337 29.7044 -64.189 -124.72 -102.74 13.3608  -78.92 -4.6568 21.4485 20.8841 22.2763 21.2973 21.2938 14.9145
 -192.08  -210.5 -17.509 33.5324 -88.408 -52.179 -108.53 -93.251 47.2904 71.9281 -25.208 -53.679 -58.048 -90.504 -52.044  -32.73 -63.128 -142.98 -141.67 27.7248 -87.344 -2.7396 21.1681 20.9186 22.2343 21.2972 21.2762 14.9145
 -200.14 -223.04 -7.7032 23.9542  -115.2  -91.12  -151.8 -138.93 -9.7144 17.0634 -43.537 -87.204 -120.75 -158.53 -115.52 -90.859 -56.542 -154.84 -181.47 42.4238 -90.998 -0.7168 20.8619  20.957 22.1765  21.295 21.2604 14.9145
 -202.09 -228.56 1.51669 15.0909 -141.45  -128.5 -192.63 -182.02 -64.631 -37.243  -62.75 -120.06 -178.05 -218.73  -171.7 -141.29 -45.841 -160.48 -220.04 53.4397 -89.124 1.38059 20.5521 20.9976 22.1166  21.291 21.2496 14.9145
 -198.38 -227.32 9.70798 7.34605  -165.3 -162.17    -229 -220.38 -114.37  -88.07 -80.803 -149.89 -225.49 -267.12 -217.14 -181.61 -32.471 -160.65 -255.49 59.6995 -81.119 3.50876 20.2631 21.0426 22.0604 21.2874 21.2434 14.9145
 -189.77 -219.92 16.5659 0.97508 -185.18 -190.41 -259.21 -252.27 -156.38 -132.85 -95.975 -174.88 -259.68 -301.26 -249.37 -210.39 -17.813 -156.37 -286.16 63.1068 -67.015 5.55618 20.0256 21.0933 22.0087 21.2865 21.2402 14.9145
  -177.1 -207.24 21.8913 -3.8702 -199.83 -212.04 -281.95 -276.32  -188.7 -169.52 -106.93 -193.73 -278.46 -320.16 -266.95 -227.08 -3.0915 -148.74 -310.65 64.9185 -48.518 7.33646  19.866 21.1449 21.9636 21.2888 21.2404 14.9145
 -161.32 -190.37 25.5548 -7.0936 -208.41 -226.34 -296.36 -291.68 -210.19 -196.61 -112.76 -205.68 -281.09 -324.05 -269.57 -231.95 10.7036 -138.73 -327.99 63.3369 -28.663 8.66143  19.796 21.1893 21.9287 21.2941 21.2472 14.9145
 -143.28  -170.4 27.5041 -8.6573 -210.58 -233.11 -302.12 -298.06 -220.49 -213.39 -112.98 -210.46  -268.1 -314.14 -258.03    -226 22.8519 -127.14 -337.71 55.7705 -9.3936 9.41476 19.8136 21.2233 21.9028 21.3022 21.2636 14.9145
  -123.8 -148.36 27.7971 -8.6202 -206.47 -232.73 -299.41 -295.72 -220.06 -219.79 -107.64 -208.24 -241.21 -292.37 -234.05 -210.83 32.8855 -114.58 -339.78 42.6573 10.0843 9.57654 19.9157 21.2503 21.8784  21.312 21.2894 14.9145
 -103.64 -125.17 26.6114 -7.1539 -196.63 -226.01 -288.86 -285.48 -209.97 -216.44 -97.234 -199.63 -203.04  -261.1 -200.07 -188.46 40.5445 -101.51 -334.47 27.6785 31.8485 9.20544 20.1021 21.2748 21.8492 21.3191 21.3226 14.9145
 -83.472 -101.59 24.2201 -4.5201 -181.99 -214.12 -271.45 -268.56 -191.75 -204.47 -82.621 -185.57 -156.67 -222.88 -158.97 -161.07 45.7394 -88.203 -322.22 14.2335  56.223 8.37326  20.369 21.2956 21.8179  21.318 21.3624 14.9145
 -63.808 -78.237 20.9446 -1.0225 -163.67 -198.33 -248.44 -246.36 -167.26 -185.43 -64.791 -167.21 -105.32 -180.31 -113.74 -130.74 48.5319 -74.831 -303.63 3.27946 81.1915 7.10849 20.6982 21.3076 21.7961 21.3071 21.4105 14.9145
 -45.004 -55.557 17.1001 3.04185 -142.87 -179.88 -221.23  -220.3 -138.45 -161.03  -44.76 -145.73 -52.055 -135.92 -67.217  -99.26 49.1146 -61.503 -279.52 -4.6339 105.212 5.42243 21.0612 21.3078 21.7942 21.2888 21.4673 14.9145
 -27.269 -33.924  12.966 7.40581 -120.77 -159.88 -191.27 -191.76 -107.33 -133.08 -23.514  -122.3 0.36872 -91.885 -21.908 -68.095 47.7764 -48.314 -250.93 -7.3372 128.884 3.36202 21.4371 21.3005 21.8119 21.2679   21.53 14.9145
 -10.691 -13.632 8.77903 11.8397 -98.422 -139.29 -159.95 -162.02 -75.752 -103.33 -1.9555 -98.027  49.669 -49.914 20.1066 -38.425 44.8617 -35.382 -219.07 -3.0788 152.564 1.00982 21.8206 21.2916 21.8382 21.2488 21.5924 14.9145
 4.72804 5.10549 4.73202  16.153 -76.749  -118.9 -128.59 -132.26 -45.431 -73.451 19.1612  -73.93 94.1491 -11.202  57.207 -11.229 40.7304  -22.87 -185.25 6.43757 173.745  -1.541 22.2111 21.2815  21.861 21.2346 21.6472 14.9145
 19.0284 22.1789 0.98707 20.1807 -56.476 -99.417 -98.339 -103.53 -17.841  -44.94 39.2402 -50.811 132.721 23.5123  88.226 12.7122 35.7199 -10.964 -150.81 16.8026 187.972 -4.1961 22.5964 21.2647 21.8777 21.2277 21.6891 14.9145
  32.245 37.5839 -2.3082 23.7674 -38.125 -81.427 -70.159 -76.698 5.82344 -19.049 57.8288 -29.229 164.816 53.8848 112.449 32.8475 30.1222 0.17545 -116.95 24.7336 192.041 -6.8572 22.9507 21.2391 21.8932 21.2315 21.7164 14.9145
 44.4059 51.4022 -5.0404  26.793 -21.995 -65.328 -44.732 -52.322 24.7328 3.32322 74.6089 -9.4904 190.252 79.8385 129.615 48.9021 24.1755 10.4492 -84.666 30.1993 186.324 -9.4077 23.2485 21.2108 21.9088 21.2469 21.7302 14.9145
 55.5469 63.7585 -7.1724 29.2178 -8.1822 -51.296 -22.413  -30.68 38.4707 21.6509 89.4037 8.29974  209.15 101.456 139.903 60.8678 18.0762 19.8409  -54.63 34.3872 173.758 -11.705 23.4787   21.19 21.9197 21.2705 21.7323 14.9145
 65.7192 74.7807 -8.7434 31.0817 3.38533 -39.305 -3.2474 -11.788 47.0106 35.7342 102.167 24.1506 221.926 118.947 143.868 68.9476 12.0064  28.399 -27.197  36.694  155.89   -13.6 23.6459 21.1823 21.9228  21.295 21.7241 14.9145
 74.9809 84.5773 -9.8275 32.4607 12.8981 -29.153 12.9555 4.51851 50.6477 45.6297 112.938 38.1223 229.251 132.608 142.334 73.5073 6.14908 36.1938 -2.4753 35.1399 130.621 -14.976 23.7571 21.1857 21.9231 21.3124 21.7059 14.9145
 83.3761  93.236 -10.511 33.4435 20.6297 -20.505 26.5406 18.5224 49.9248 51.5929   121.8  50.329 231.911 142.776  136.28 75.0434 0.67239 43.2928 19.5925 29.4621 94.8218 -15.761 23.8149 21.1941 21.9289 21.3196 21.6786 14.9145
 90.9189 100.829 -10.895 34.1311  26.908 -12.976  37.942 30.5654 45.5636 54.0239 128.871 60.9652 230.677 149.845 126.737 74.1071 -4.3064 49.7631 39.1757 22.4181 48.7373 -15.925 23.8245 21.2021 21.9433 21.3191 21.6436 14.9145
 97.6033 107.417 -11.098 34.6378 32.0819 -6.2317 47.6323 40.9873 38.3941 53.4147 134.276 70.2891 226.266 154.308 114.702 71.2133 -8.7268 55.6779 56.5151 17.6306 -2.7135  -15.46 23.7993 21.2071 21.9629 21.3152 21.6032 14.9145
